end_to_end,file
49.96062088012695,sr_092
48.60823059082031,sr_342
24.74953842163086,sr_177
18.427555084228516,sr_424
55.33799743652344,sr_364
48.24263381958008,sr_053
72.77239990234375,sr_492
79.3669662475586,sr_351
65.05510711669922,sr_372
57.70616912841797,sr_123
62.09269714355469,sr_391
69.13916778564453,sr_228
77.09111022949219,sr_426
50.92101287841797,sr_006
36.964569091796875,sr_393
73.54236602783203,sr_384
77.76358795166016,sr_345
33.4001350402832,sr_324
74.4333724975586,sr_258
22.057498931884766,sr_499
37.692745208740234,sr_304
70.05658721923828,sr_435
73.23616790771484,sr_010
61.70969772338867,sr_366
46.00672912597656,sr_369
64.3941650390625,sr_160
52.5841064453125,sr_119
65.00161743164062,sr_429
73.77401733398438,sr_291
85.12255096435547,sr_373
34.96907043457031,sr_083
26.9813175201416,sr_362
34.49415588378906,sr_196
58.645450592041016,sr_025
14.294669151306152,sr_270
77.16397857666016,sr_416
70.02101135253906,sr_401
92.32011413574219,sr_174
64.88327026367188,sr_340
13.225476264953613,sr_439
87.07555389404297,sr_014
32.128395080566406,sr_125
55.975318908691406,sr_046
77.38948822021484,sr_070
61.13604736328125,sr_016
59.8249626159668,sr_051
81.22596740722656,sr_109
36.1894645690918,sr_140
28.996191024780273,sr_236
26.41532325744629,sr_037
77.92904663085938,sr_162
19.053531646728516,sr_248
23.60849380493164,sr_188
74.02323913574219,sr_361
57.892127990722656,sr_265
50.03120803833008,sr_145
63.773475646972656,sr_274
74.30464935302734,sr_081
85.62834930419922,sr_344
71.202392578125,sr_066
60.55926513671875,sr_208
31.834503173828125,sr_246
104.57379150390625,sr_277
82.46073150634766,sr_417
47.325111389160156,sr_147
45.18259048461914,sr_335
37.48076248168945,sr_279
64.49081420898438,sr_410
65.12149047851562,sr_069
41.26905059814453,sr_449
50.855003356933594,sr_027
27.325849533081055,sr_012
73.7800064086914,sr_266
59.76224136352539,sr_168
21.020198822021484,sr_403
58.06405258178711,sr_281
19.83948516845703,sr_184
80.32139587402344,sr_161
71.85357666015625,sr_411
65.68846893310547,sr_353
66.59417724609375,sr_067
60.69401168823242,sr_256
45.238224029541016,sr_185
56.88286209106445,sr_183
14.544201850891113,sr_467
80.71887969970703,sr_204
51.41505813598633,sr_091
43.61759567260742,sr_060
65.0234375,sr_249
40.662391662597656,sr_363
33.82329177856445,sr_442
40.065887451171875,sr_302
58.375240325927734,sr_237
16.987451553344727,sr_082
63.07221984863281,sr_078
26.46099090576172,sr_368
30.598970413208008,sr_397
47.4997444152832,sr_154
57.125587463378906,sr_422
30.535919189453125,sr_202
54.6187629699707,sr_098
69.20511627197266,sr_149
16.67405128479004,sr_220
48.03932189941406,sr_440
48.712398529052734,sr_114
78.76378631591797,sr_407
23.03284454345703,sr_077
83.7584228515625,sr_262
38.0926399230957,sr_099
69.69891357421875,sr_104
28.345104217529297,sr_190
81.28932189941406,sr_031
66.53775787353516,sr_433
62.30085372924805,sr_151
78.05809020996094,sr_127
55.14654541015625,sr_080
30.062740325927734,sr_400
32.87921905517578,sr_379
22.94681739807129,sr_157
73.91907501220703,sr_272
62.764156341552734,sr_268
74.78375244140625,sr_041
33.96992492675781,sr_306
46.52043533325195,sr_239
78.02851867675781,sr_103
71.25456237792969,sr_308
22.114194869995117,sr_328
23.559038162231445,sr_167
76.65721893310547,sr_216
78.4021987915039,sr_182
63.851741790771484,sr_390
96.37091064453125,sr_309
58.3855094909668,sr_059
48.730289459228516,sr_489
45.77934646606445,sr_134
78.71617889404297,sr_292
62.59895706176758,sr_452
78.09992980957031,sr_233
75.92235565185547,sr_132
66.85923767089844,sr_355
74.90361785888672,sr_219
30.362041473388672,sr_095
25.109790802001953,sr_445
93.82404327392578,sr_106
42.64212417602539,sr_459
60.73585510253906,sr_052
20.849042892456055,sr_019
52.0296630859375,sr_486
63.28956985473633,sr_171
75.34342956542969,sr_303
71.42413330078125,sr_199
23.003976821899414,sr_336
67.6966552734375,sr_150
67.5804214477539,sr_441
100.90469360351562,sr_264
66.55752563476562,sr_176
40.70021438598633,sr_299
19.936063766479492,sr_004
17.2536563873291,sr_352
30.063432693481445,sr_430
55.52994155883789,sr_427
25.65729331970215,sr_128
35.78043746948242,sr_457
29.414016723632812,sr_314
59.346012115478516,sr_475
43.13494873046875,sr_186
44.42919158935547,sr_129
50.004703521728516,sr_380
66.03934478759766,sr_159
17.379802703857422,sr_139
77.16677856445312,sr_257
74.53128814697266,sr_402
51.58175277709961,sr_243
62.85449981689453,sr_075
66.06877136230469,sr_235
30.66236114501953,sr_212
77.05254364013672,sr_008
50.969017028808594,sr_474
77.38591766357422,sr_495
21.48736000061035,sr_026
27.896135330200195,sr_087
16.793203353881836,sr_024
58.94430923461914,sr_144
60.0213623046875,sr_294
20.96347427368164,sr_415
15.939000129699707,sr_381
60.26951217651367,sr_447
28.018077850341797,sr_047
71.2691421508789,sr_040
69.23271942138672,sr_484
50.615997314453125,sr_418
65.9063720703125,sr_141
25.934673309326172,sr_276
33.38768005371094,sr_156
30.651477813720703,sr_205
49.97160720825195,sr_438
51.042579650878906,sr_038
32.372406005859375,sr_063
69.13115692138672,sr_446
29.937131881713867,sr_377
32.480995178222656,sr_102
31.48723602294922,sr_002
97.59979248046875,sr_443
82.24044799804688,sr_100
97.22230529785156,sr_464
58.492496490478516,sr_084
38.45523452758789,sr_375
33.68001174926758,sr_476
23.84498405456543,sr_280
68.65785217285156,sr_348
55.895957946777344,sr_444
32.73201370239258,sr_432
72.720458984375,sr_113
49.794189453125,sr_420
53.05741500854492,sr_254
28.575462341308594,sr_408
31.008447647094727,sr_465
60.074501037597656,sr_218
63.280757904052734,sr_282
44.17969512939453,sr_477
56.989864349365234,sr_108
72.08290100097656,sr_111
23.616567611694336,sr_033
23.419618606567383,sr_383
54.04350280761719,sr_201
84.5762939453125,sr_112
63.69417190551758,sr_356
18.388336181640625,sr_001
76.46063995361328,sr_238
71.84844970703125,sr_374
32.26484298706055,sr_189
23.262853622436523,sr_436
29.54353904724121,sr_478
28.166635513305664,sr_337
60.65670394897461,sr_419
57.67622756958008,sr_255
28.445383071899414,sr_389
26.55335807800293,sr_226
19.25116729736328,sr_310
47.067413330078125,sr_247
59.966064453125,sr_358
53.479190826416016,sr_048
33.578941345214844,sr_312
53.75971984863281,sr_395
49.36637496948242,sr_101
27.985536575317383,sr_198
110.21540832519531,sr_166
50.31177520751953,sr_350
36.25682067871094,sr_241
53.31753921508789,sr_331
30.232559204101562,sr_110
45.12944412231445,sr_392
82.5234375,sr_288
56.285484313964844,sr_062
81.03715515136719,sr_497
88.28874206542969,sr_387
77.37786865234375,sr_170
72.43791198730469,sr_073
60.95502471923828,sr_032
67.90850830078125,sr_043
68.11566162109375,sr_338
32.65281295776367,sr_325
20.62274169921875,sr_058
63.99782180786133,sr_494
50.38933563232422,sr_329
18.256296157836914,sr_090
41.7335090637207,sr_207
23.91926383972168,sr_209
21.981407165527344,sr_061
26.826614379882812,sr_230
57.65084457397461,sr_382
45.06929016113281,sr_487
24.135774612426758,sr_030
55.783538818359375,sr_498
74.02898406982422,sr_479
56.491172790527344,sr_223
52.91749572753906,sr_072
66.80936431884766,sr_491
40.03702163696289,sr_259
24.130577087402344,sr_163
78.42926025390625,sr_036
61.14949417114258,sr_169
54.642818450927734,sr_244
24.34206771850586,sr_172
75.06201934814453,sr_298
11.270397186279297,sr_107
41.642974853515625,sr_097
35.213165283203125,sr_286
41.03847885131836,sr_146
84.22281646728516,sr_085
29.00274658203125,sr_405
68.2117919921875,sr_179
49.36463165283203,sr_454
26.3474178314209,sr_088
61.60504913330078,sr_360
34.24101257324219,sr_473
36.21675109863281,sr_480
17.262208938598633,sr_462
78.10569763183594,sr_211
47.79398727416992,sr_398
70.8582992553711,sr_234
27.618648529052734,sr_376
72.68344116210938,sr_370
37.30812454223633,sr_371
29.270191192626953,sr_315
42.972381591796875,sr_227
56.87807846069336,sr_252
36.855838775634766,sr_136
72.66329956054688,sr_321
80.36135864257812,sr_289
26.690921783447266,sr_357
36.778202056884766,sr_064
74.14432525634766,sr_253
66.36917877197266,sr_316
95.24640655517578,sr_481
28.17283058166504,sr_311
45.9281120300293,sr_317
87.91679382324219,sr_137
55.3125114440918,sr_000
82.0377197265625,sr_005
27.460712432861328,sr_210
77.34404754638672,sr_242
64.59230041503906,sr_054
61.45402145385742,sr_423
66.01529693603516,sr_349
32.16934585571289,sr_301
24.081188201904297,sr_071
63.854007720947266,sr_485
10.890778541564941,sr_194
71.54825592041016,sr_421
46.780643463134766,sr_034
13.771611213684082,sr_057
84.59285736083984,sr_273
35.99371337890625,sr_124
16.953468322753906,sr_148
54.85101318359375,sr_404
58.1308479309082,sr_396
48.604244232177734,sr_143
56.480159759521484,sr_155
36.5095329284668,sr_187
27.857934951782227,sr_240
75.37763977050781,sr_089
66.71206665039062,sr_105
68.28584289550781,sr_152
31.194616317749023,sr_122
51.71147155761719,sr_347
50.524497985839844,sr_135
39.85957336425781,sr_215
31.1444091796875,sr_131
57.053707122802734,sr_126
64.95907592773438,sr_003
71.46798706054688,sr_013
55.039859771728516,sr_472
80.39820098876953,sr_153
41.39347839355469,sr_260
80.68424987792969,sr_283
64.2988052368164,sr_231
73.78861236572266,sr_271
42.1884651184082,sr_323
26.74806785583496,sr_203
78.69974517822266,sr_020
54.11001205444336,sr_290
68.6493911743164,sr_079
69.95551300048828,sr_028
45.637603759765625,sr_300
75.12126922607422,sr_471
56.97402572631836,sr_319
75.97822570800781,sr_469
41.05887222290039,sr_050
57.51894760131836,sr_451
64.63428497314453,sr_284
55.1613655090332,sr_493
23.971677780151367,sr_195
83.83763122558594,sr_463
27.322120666503906,sr_164
18.390905380249023,sr_483
29.02913475036621,sr_224
16.536422729492188,sr_251
83.64225769042969,sr_192
34.79633712768555,sr_313
35.4476203918457,sr_133
50.43563461303711,sr_332
86.52091979980469,sr_214
28.146881103515625,sr_409
25.55447006225586,sr_023
74.09912872314453,sr_200
53.73903274536133,sr_482
95.10174560546875,sr_293
94.98924255371094,sr_333
55.94272994995117,sr_175
61.775962829589844,sr_191
28.012828826904297,sr_285
24.419971466064453,sr_490
73.29302215576172,sr_193
77.13335418701172,sr_130
79.2379379272461,sr_076
26.42043685913086,sr_213
51.65816116333008,sr_120
71.55787658691406,sr_354
39.25175857543945,sr_022
19.813329696655273,sr_065
44.8787841796875,sr_015
85.13237762451172,sr_261
39.53116989135742,sr_096
75.01163482666016,sr_394
53.535587310791016,sr_018
61.34698486328125,sr_414
28.705585479736328,sr_295
20.702394485473633,sr_496
74.13156127929688,sr_431
35.56699752807617,sr_327
57.74398422241211,sr_173
53.13338851928711,sr_094
38.81359100341797,sr_181
73.97673034667969,sr_267
34.7799186706543,sr_039
21.891061782836914,sr_049
74.79117584228516,sr_221
71.7515869140625,sr_386
77.88114929199219,sr_250
17.35172462463379,sr_263
19.598419189453125,sr_334
24.50447654724121,sr_320
63.4494743347168,sr_178
82.92582702636719,sr_388
43.500572204589844,sr_365
80.37638092041016,sr_021
18.34855842590332,sr_225
13.439061164855957,sr_425
23.700851440429688,sr_232
23.287519454956055,sr_116
16.544113159179688,sr_307
29.106266021728516,sr_009
19.373855590820312,sr_428
54.89216232299805,sr_206
67.51557159423828,sr_455
54.517860412597656,sr_086
28.251249313354492,sr_318
30.7225399017334,sr_121
73.78457641601562,sr_413
19.35739517211914,sr_217
75.88201141357422,sr_460
30.75630760192871,sr_269
85.04938507080078,sr_412
75.6261215209961,sr_378
75.0509262084961,sr_297
38.594093322753906,sr_197
18.83199119567871,sr_044
35.29140090942383,sr_142
31.045654296875,sr_055
73.43177032470703,sr_165
89.06362915039062,sr_042
53.316925048828125,sr_346
78.44832611083984,sr_470
17.664966583251953,sr_245
48.67808532714844,sr_406
43.69443130493164,sr_056
15.854905128479004,sr_158
22.86203956604004,sr_035
46.377742767333984,sr_468
24.1531982421875,sr_118
25.259366989135742,sr_461
18.705846786499023,sr_278
67.75492858886719,sr_385
18.12115478515625,sr_456
16.42038345336914,sr_448
25.269554138183594,sr_074
87.33020782470703,sr_359
75.30831146240234,sr_326
25.436565399169922,sr_011
52.494873046875,sr_305
14.693567276000977,sr_437
47.239906311035156,sr_343
40.37920379638672,sr_045
56.57316207885742,sr_222
43.21699905395508,sr_453
19.14419174194336,sr_322
35.34334945678711,sr_229
75.47355651855469,sr_458
26.558950424194336,sr_068
77.52256774902344,sr_450
26.957820892333984,sr_093
17.96930503845215,sr_007
46.44978332519531,sr_287
75.17098999023438,sr_341
75.5192642211914,sr_434
34.6616096496582,sr_138
16.387514114379883,sr_330
17.54709243774414,sr_367
51.97459030151367,sr_466
76.30206298828125,sr_115
32.24142074584961,sr_296
86.8062744140625,sr_488
70.32344055175781,sr_339
80.1754150390625,sr_399
49.80722427368164,sr_275
34.720088958740234,sr_180
51.506046295166016,sr_017
22.853307723999023,sr_117
26.33462905883789,sr_029
